id,nameCol,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
zipcode,11358,0.2293122410774231,0.1637313961982727,7.004303042776883e-4,0,0.21973539888858795,0.1356906145811081,0.2478761523962021,0.002953752875328064
zipcode,11232,0.058157049119472504,0.023891396820545197,0.00448407931253314,0.0049748201854527,0.34504345059394836,0.17290261387825012,0.37211376428604126,0.01843280903995037
zipcode,11233,0.2062288522720337,0.04885360598564148,4.179108946118504e-4,0,0.2947823405265808,0.1496548354625702,0.29492151737213135,0.005140935070812702
zipcode,11234,0.1941480189561844,0.2993330657482147,0.031032199040055275,0.00532676512375474,0.1325409710407257,0.1388680636882782,0.1984471082687378,3.037914866581559e-4
zipcode,11235,0.1498546302318573,0.06941507011651993,0.021404540166258812,6.143871578387916e-4,0.2626459002494812,0.1621396541595459,0.3268972933292389,0.00702849542722106
zipcode,11236,0.17991919815540314,0.1320299655199051,0.009770478121936321,0.0022195421624928713,0.22939495742321014,0.15454846620559692,0.2862657606601715,0.005851662252098322
zipcode,11237,0.09061967581510544,0.015428408049046993,5.990988574922085e-4,4.690936184488237e-4,0.42247721552848816,0.14900897443294525,0.3138140141963959,0.007583510596305132
zipcode,11238,0.2520116865634918,0.04473608359694481,0.0031962438952177763,0.0013831335818395019,0.2981036603450775,0.1287517249584198,0.2672402262687683,0.004577210173010826
zipcode,11239,0.23918700218200684,0.3018447756767273,0.004940849728882313,0.003699334105476737,0.12023446708917618,0.12798896431922913,0.2021046280860901,0
zipcode,11354,0.16853268444538116,0.1023484468460083,0.017135629430413246,0.014470613561570644,0.24185025691986084,0.13454365730285645,0.318111389875412,0.0030073400121182203
zipcode,11355,0.19331054389476776,0.12182819843292236,0.0013690954074263573,5.313596557243727e-5,0.2551255226135254,0.13402055203914642,0.29170674085617065,0.0025862506590783596
zipcode,11356,0.1584039032459259,0.16500456631183624,0.0015358342789113522,0.01828216388821602,0.2202061116695404,0.11329969018697739,0.32326772809028625,0
zipcode,11357,0.2064439207315445,0.18527141213417053,0.007481457199901342,0.003554915077984333,0.19370634853839874,0.1406543105840683,0.2628876566886902,0
zipcode,11360,0.25767436623573303,0.2624100148677826,0.006159648764878511,0.00845601037144661,0.13585442304611206,0.11972995102405548,0.2097155600786209,0
zipcode,11372,0.19815455377101898,0.03622637316584587,0.002092686714604497,0,0.3699653148651123,0.13453420996665955,0.24907183647155762,0.009955017827451229
zipcode,11361,0.27300190925598145,0.16424281895160675,7.325419574044645e-4,0.010601225309073925,0.18873481452465057,0.13968397676944733,0.218331977725029,0.004670762922614813
zipcode,11362,0.4180586636066437,0.2291780412197113,0.002860496984794736,0.007163235452026129,0.10373572260141373,0.11249254643917084,0.1261414885520935,3.6975962575525045e-4
zipcode,11416,0.13901305198669434,0.03334056958556175,0,0,0.301094114780426,0.16578449308872223,0.3548157215118408,0.005952036008238792
zipcode,11363,0.38819175958633423,0.23213687539100647,0.00640461640432477,0.032109979540109634,0.12216412276029587,0.0764116495847702,0.13580654561519623,0.0067744748666882515
zipcode,11364,0.35338082909584045,0.17714200913906097,0.00400382187217474,4.322696622693911e-5,0.15497878193855286,0.12848110496997833,0.18197020888328552,0
zipcode,11373,0.1560366451740265,0.04522804170846939,5.416792118921876e-4,0,0.3109890818595886,0.17312894761562347,0.2966156303882599,0.017459997907280922
zipcode,11365,0.30359524488449097,0.2126503884792328,0.0035632355138659477,0.004814485087990761,0.15246599912643433,0.12088217586278915,0.20202843844890594,0
zipcode,11366,0.38743966817855835,0.1410718560218811,0.0027636131271719933,2.075227166642435e-5,0.15060240030288696,0.11828327178955078,0.19981840252876282,0
zipcode,11367,0.19548986852169037,0.25650015473365784,0.004209541715681553,0.08529447019100189,0.13114112615585327,0.13481293618679047,0.18437345325946808,0.008178471587598324
zipcode,11374,0.21582159399986267,0.07105237990617752,5.273254828352947e-6,0,0.2759312391281128,0.1671386957168579,0.2563575804233551,0.013693260960280895
zipcode,11368,0.1692577451467514,0.10496746748685837,0.00896299909800291,0.0182504840195179,0.1993633359670639,0.16580361127853394,0.3227796256542206,0.010614716447889805
zipcode,11417,0.16724911332130432,0.0959118977189064,0.0032612967770546675,0,0.24286219477653503,0.14225390553474426,0.33092689514160156,0.01753469742834568
zipcode,11369,0.08901932835578918,0.10359784960746765,0.0037657623179256916,0.009586264379322529,0.14745837450027466,0.2994142472743988,0.34715819358825684,0
zipcode,11370,0.1273098737001419,0.1843651384115219,0.013035966083407402,0.008225224912166595,0.2218204140663147,0.14153943955898285,0.30370399355888367,0
zipcode,11375,0.27695733308792114,0.09589723497629166,4.7626090236008167e-4,0,0.23884037137031555,0.1549101173877716,0.22394655644893646,0.008972162380814552
zipcode,11379,0.20636342465877533,0.2571243941783905,0.003912630025297403,0,0.1771114617586136,0.1283010095357895,0.21942633390426636,0.00776075292378664
zipcode,11377,0.15988633036613464,0.19481004774570465,7.758502615615726e-4,0,0.2300240397453308,0.1629735231399536,0.233457550406456,0.018072698265314102
zipcode,11378,0.10872054100036621,0.14707906544208527,0.010148459114134312,5.837920471094549e-4,0.2681647539138794,0.1465894877910614,0.31086379289627075,0.007850180380046368
zipcode,11421,0.33983874320983887,0.10148462653160095,4.602642438840121e-4,0.002360454061999917,0.21151459217071533,0.09876283258199692,0.24011613428592682,0.005462301895022392
zipcode,11422,0.19620062410831451,0.24405139684677124,0.0063141281716525555,0.035882435739040375,0.14795570075511932,0.12723350524902344,0.23920807242393494,0.0031541287899017334
zipcode,11385,0.2128048837184906,0.20026110112667084,0.002081833314150572,0.0021268613636493683,0.24516426026821136,0.10615915805101395,0.21965783834457397,0.011744070798158646
zipcode,11411,0.19344991445541382,0.1960882842540741,8.620512671768665e-4,4.575253569782944e-6,0.18264250457286835,0.17065706849098206,0.2562956213951111,0
