LOCALITY_,PRIME_DPS_,NAME,PRINT_NAME,NAME_2,POPULATION,PERIM_FT,AREA_SQ_FT,SOURCE,UPDATE_,NOTES,SHAPE_AREA,SHAPE_LEN,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
75,77805,WAINSCOTT,WAINSCOTT,NA,0,0,NA,PSEG-LI,2015,NA,17960347.3713,22736.7460991,0,0,0,0,0,0,0,0
76,84282,HOLBROOK,HOLBROOK,NA,0,0,NA,PSEG-LI,2015,NA,14840851.7931,17052.8750328,0,0,0,0,0,0,0,0
77,84240,EATONS NECK,EATONS NECK,NA,0,0,NA,PSEG-LI,2015,NA,2499586.12445,11573.7000247,0,0,0,0,0,0,0,0
78,45106,MANORHAVEN,MANORHAVEN,NA,0,0,NA,PSEG-LI,2015,NA,1634499.44928,5843.45408379,0,0,0,0,0,0,0,0
79,84254,SADDLE ROCK,SADDLE ROCK,NA,0,0,NA,PSEG-LI,2015,NA,745125.089156,4552.95679276,0,0,0,0,0,0,0,0
1553,C302M,Harlem,Harlem,NA,285431,43206,NA,ConEd,2004,NA,6028549.8529,11933.4052774,0.24676857888698578,0.04651011526584625,0.0021778137888759375,0.04220021888613701,0.26696574687957764,0.15779894590377808,0.23095080256462097,0.006627781316637993
1574,C317M,Central Park,Central Park,NA,182361,41116,NA,ConEd,2004,NA,5370409.24608,9697.9158208,0.33223026990890503,0.06641793996095657,0.0051253377459943295,0.07399916648864746,0.23899096250534058,0.12288147211074829,0.1603548675775528,0
80,84291,LAKE RONKONKOMA,LAKE RONKONKOMA,NA,0,0,NA,PSEG-LI,2015,NA,9538558.13056,17543.0957139,0,0,0,0,0,0,0,0
1504,57023,Pelham Manor village,Pelham Manor,NA,5498,27561,NA,ConEd,2004,NA,3499554.9196,8400.73331276,0.3569050431251526,0.21145150065422058,5.41787943802774e-4,0.0016931591089814901,0.0709843784570694,0.08773251622915268,0.2647790014743805,0.005912655033171177
81,47405,MILL NECK,MILL NECK,NA,0,0,NA,PSEG-LI,2015,NA,7221700.62044,14528.619965,0,0,0,0,0,0,0,0
82,84316,RIVERHEAD,RIVERHEAD,NA,0,0,NA,PSEG-LI,2015,NA,39334767.2483,31017.4278098,0,0,0,0,0,0,0,0
83,84319,UPTON,UPTON,NA,0,0,NA,PSEG-LI,2015,NA,23133230.0668,19249.3259508,0,0,0,0,0,0,0,0
84,71267,STEWART MANOR,STEWART MANOR,NA,0,0,NA,PSEG-LI,2015,NA,518827.011909,3380.61202091,0,0,0,0,0,0,0,0
85,37583,INWOOD,INWOOD,NA,0,0,NA,PSEG-LI,2015,NA,5585174.50126,9752.88319007,0.08511730283498764,0.07433115690946579,0.053671885281801224,0.29960450530052185,0.14726221561431885,0.13992170989513397,0.20009122788906097,0
1513,50617,New Rochelle city,New Rochelle,NA,71983,130965,NA,ConEd,2004,NA,27062128.8236,39918.7061551,0,0,0,0,0,0,0,0
1516,C103X,Fordham,Fordham,NA,345763,57332,NA,ConEd,2004,NA,14892226.0836,17475.084082,0.22932904958724976,0.07024679332971573,0.0031724015716463327,0.030784111469984055,0.24597927927970886,0.15663209557533264,0.24587708711624146,0.017979200929403305
1520,C301M,Washington Heights,Washington Heights,NA,221432,46458,NA,ConEd,2004,NA,7788589.81696,14739.5607975,0.2990405857563019,0.0479036420583725,0.005256919655948877,0.0757947713136673,0.21250899136066437,0.14599984884262085,0.1967703402042389,0.016724877059459686
1581,C303M,Yorkville,Yorkville,NA,176929,28033,NA,ConEd,2004,NA,5211471.13647,9355.6791723,0.23621924221515656,0.06024378910660744,0.005937144160270691,0.09878812730312347,0.28279510140419006,0.1383538395166397,0.17398999631404877,0.0036727951373904943
335,80885,WEST SAYVILLE,WEST SAYVILLE,NA,0,0,NA,PSEG-LI,2015,NA,4679011.31311,10155.6278283,0,0,0,0,0,0,0,0
336,00000,ROCKVILLE CENTRE,ROCKVILLE CENTRE,NA,0,0,NA,PSEG-LI,2015,NA,8592671.37296,16888.8734092,0,0,0,0,0,0,0,0
337,84272,HEAD OF THE HARBOR,HEAD OF THE HARBOR,NA,0,0,NA,PSEG-LI,2015,NA,7574475.57745,17879.1443005,0,0,0,0,0,0,0,0
338,50727,NEW SUFFOLK,NEW SUFFOLK,NA,0,0,NA,PSEG-LI,2015,NA,2027030.22711,7486.9802282,0,0,0,0,0,0,0,0
339,78575,WATER MILL,WATER MILL,NA,0,0,NA,PSEG-LI,2015,NA,39309814.6055,36666.7252859,0,0,0,0,0,0,0,0
340,79246,WEST BABYLON,WEST BABYLON,NA,0,0,NA,PSEG-LI,2015,NA,20342143.3615,27004.5585943,0,0,0,0,0,0,0,0
341,84193,BRENTWOOD,BRENTWOOD,NA,0,0,NA,PSEG-LI,2015,NA,28987801.0277,24860.2180053,0,0,0,0,0,0,0,0
342,84349,WOODMERE,WOODMERE,NA,0,0,NA,PSEG-LI,2015,NA,7132934.53023,18773.9561277,0.06268595159053802,0.14520525932312012,0,0.5780004858970642,0.03503817692399025,0.028744759038090706,0.15032541751861572,0
343,00000,FISHERS ISLAND,FISHERS ISLAND,NA,0,0,NA,PSEG-LI,2015,NA,17194545.9372,26767.501813,0,0,0,0,0,0,0,0
344,84353,GREENPORT WEST,GREENPORT WEST,NA,0,0,NA,PSEG-LI,2015,NA,9030358.5001,36186.6353793,0,0,0,0,0,0,0,0
345,13376,CENTEREACH,CENTEREACH,NA,0,0,NA,PSEG-LI,2015,NA,20642779.415,28540.255294,0,0,0,0,0,0,0,0
1740,C210B,Sheepshead Bay,Sheepshead Bay,NA,194857,126524,NA,ConEd,2004,NA,18265855.7019,40204.4289098,0.1924964040517807,0.16535329818725586,0.031386349350214005,0.034097544848918915,0.22274230420589447,0.11648672074079514,0.23537543416023254,0.0020619449205696583
167,84267,HALESITE,HALESITE,NA,0,0,NA,PSEG-LI,2015,NA,2350602.1433,8273.40559209,0,0,0,0,0,0,0,0
168,02374,AQUEBOGUE,AQUEBOGUE,NA,0,0,NA,PSEG-LI,2015,NA,9919970.48457,20287.9006535,0,0,0,0,0,0,0,0
169,84276,NEW HYDE PARK,NEW HYDE PARK,NA,0,0,NA,PSEG-LI,2015,NA,1029660.08837,5796.50152261,0,0,0,0,0,0,0,0
170,84194,BROOKVILLE,BROOKVILLE,NA,0,0,NA,PSEG-LI,2015,NA,10374761.9982,20999.0999549,0,0,0,0,0,0,0,0
171,66102,SEARINGTOWN,SEARINGTOWN,NA,0,0,NA,PSEG-LI,2015,NA,2428549.68129,7847.53272451,0,0,0,0,0,0,0,0
172,64452,SAGAPONACK,SAGAPONACK,NA,0,0,NA,PSEG-LI,2015,NA,11475986.0736,16190.9391255,0,0,0,0,0,0,0,0
173,84207,COVE NECK,COVE NECK,NA,0,0,NA,PSEG-LI,2015,NA,3592942.53163,8681.85388531,0,0,0,0,0,0,0,0
174,84262,RUSSELL GARDENS,RUSSELL GARDENS,NA,0,0,NA,PSEG-LI,2015,NA,454295.182852,3296.0170825,0,0,0,0,0,0,0,0
175,84200,CENTRE ISLAND TOWN PARK,CENTRE ISLAND T. PARK,NA,0,0,NA,PSEG-LI,2015,NA,400291.171086,4346.57364755,0,0,0,0,0,0,0,0
176,48054,MONTAUK,MONTAUK,NA,0,0,NA,PSEG-LI,2015,NA,46513906.8641,60317.4710662,0,0,0,0,0,0,0,0
177,84352,JONES BEACH,JONES BEACH,NA,0,0,NA,PSEG-LI,2015,NA,9090447.44454,36111.5261079,0,0,0,0,0,0,0,0
178,84331,ROSLYN HARBOR,ROSLYN HARBOR,NA,0,0,NA,PSEG-LI,2015,NA,455195.287639,3670.91271028,0,0,0,0,0,0,0,0
346,84294,LINDENHURST,LINDENHURST,NA,0,0,NA,PSEG-LI,2015,NA,9723559.81431,15481.6834997,0,0,0,0,0,0,0,0
347,84180,BELLEROSE,BELLEROSE,NA,0,0,NA,PSEG-LI,2015,NA,298961.143893,2270.96622995,0,0,0,0,0,0,0,0
348,41003,LAKEVIEW,LAKEVIEW,NA,0,0,NA,PSEG-LI,2015,NA,3039529.29639,9656.91733486,0,0,0,0,0,0,0,0
349,65409,SAYVILLE,SAYVILLE,NA,0,0,NA,PSEG-LI,2015,NA,14102436.152,18538.9959301,0,0,0,0,0,0,0,0
350,84242,SOUTH FARMINGDALE,SOUTH FARMINGDALE,NA,0,0,NA,PSEG-LI,2015,NA,5726582.0234,9925.03637478,0,0,0,0,0,0,0,0
351,84226,EAST HAMPTON VILLAGE,EAST HAMPTON VILLAGE,NA,0,0,NA,PSEG-LI,2015,NA,12988667.0815,22720.8007405,0,0,0,0,0,0,0,0
352,84182,FLORAL PARK,FLORAL PARK,NA,0,0,NA,PSEG-LI,2015,NA,410944.826711,2951.93386735,0,0,0,0,0,0,0,0
353,84322,PORT JEFFERSON,PORT JEFFERSON,NA,0,0,NA,PSEG-LI,2015,NA,7917696.05549,16711.7069269,0,0,0,0,0,0,0,0
354,84296,LYNBROOK,LYNBROOK,NA,0,0,NA,PSEG-LI,2015,NA,5217632.92808,11998.8429185,0,0,0,0,0,0,0,0
355,84224,NORTH WEST HARBOR,NORTH WEST HARBOR,NA,0,0,NA,PSEG-LI,2015,NA,38035371.4798,48388.6309301,0,0,0,0,0,0,0,0
356,84202,COLD SPRING HARBOR,COLD SPRING HARBOR,NA,0,0,NA,PSEG-LI,2015,NA,1685662.68484,8611.45120351,0,0,0,0,0,0,0,0
87,84273,HERRICKS,HERRICKS,NA,0,0,NA,PSEG-LI,2015,NA,1500151.59072,5443.95252379,0,0,0,0,0,0,0,0
88,82117,WILLISTON PARK,WILLISTON PARK,NA,0,0,NA,PSEG-LI,2015,NA,1587994.00595,5446.43515467,0,0,0,0,0,0,0,0
333,84345,MANHASSET HILLS,MANHASSET HILLS,NA,0,0,NA,PSEG-LI,2015,NA,1539692.66487,7265.27536363,0,0,0,0,0,0,0,0
208,84338,NORTH WANTAGH,NORTH WANTAGH,NA,0,0,NA,PSEG-LI,2015,NA,4858384.76228,11329.882691,0,0,0,0,0,0,0,0
220,07157,BOHEMIA,BOHEMIA,NA,0,0,NA,PSEG-LI,2015,NA,22400604.1879,21215.4014047,0,0,0,0,0,0,0,0
179,84334,MELVILLE,MELVILLE,NA,0,0,NA,PSEG-LI,2015,NA,31169036.1474,25781.4624247,0,0,0,0,0,0,0,0
180,30235,GREAT RIVER,GREAT RIVER,NA,0,0,NA,PSEG-LI,2015,NA,11136464.1893,22373.8632241,0,0,0,0,0,0,0,0
181,84337,VALLEY STREAM,VALLEY STREAM,NA,0,0,NA,PSEG-LI,2015,NA,9141691.86034,18158.5825002,0,0,0,0,0,0,0,0
182,13618,CENTRE ISLAND,CENTRE ISLAND,NA,0,0,NA,PSEG-LI,2015,NA,2812599.75194,11604.7673409,0,0,0,0,0,0,0,0
183,21985,EAST FARMINGDALE,EAST FARMINGDALE,NA,0,0,NA,PSEG-LI,2015,NA,14958109.7586,16575.5418304,0,0,0,0,0,0,0,0
184,84204,ELWOOD,ELWOOD,NA,0,0,NA,PSEG-LI,2015,NA,12380325.4291,17586.2239043,0,0,0,0,0,0,0,0
185,84263,UNIVERSITY GARDENS,UNIVERSITY GARDENS,NA,0,0,NA,PSEG-LI,2015,NA,1420039.16957,9175.89989945,0,0,0,0,0,0,0,0
186,84288,NORTH GREAT RIVER,NORTH GREAT RIVER,NA,0,0,NA,PSEG-LI,2015,NA,5758017.4784,10916.5404876,0,0,0,0,0,0,0,0
187,23217,EAST WILLISTON,EAST WILLISTON,NA,0,0,NA,PSEG-LI,2015,NA,1471521.86475,4941.6563339,0,0,0,0,0,0,0,0
188,84156,SILVER POINT CO. PARK,SILVER POINT CO. PARK,NA,0,0,NA,PSEG-LI,2015,NA,480170.696436,3783.6044947,0,0,0,1,0,0,0,0
189,84327,SOUTHAMPTON,SOUTHAMPTON,NA,0,0,NA,PSEG-LI,2015,NA,3918897.99483,10506.520545,0,0,0,0,0,0,0,0
190,24273,ELMONT,ELMONT,NA,0,0,NA,PSEG-LI,2015,NA,8812563.58066,14927.4917423,0,0,0,0,0,0,0,0
191,84287,ISLIP TERRACE,ISLIP TERRACE,NA,0,0,NA,PSEG-LI,2015,NA,3487745.01506,7949.590393,0,0,0,0,0,0,0,0
192,82986,WOODSBURGH,WOODSBURGH,NA,0,0,NA,PSEG-LI,2015,NA,1075686.22161,5691.47980178,0,0,0,0,0,0,0,0
193,46140,MATTITUCK,MATTITUCK,NA,0,0,NA,PSEG-LI,2015,NA,23078714.5263,26096.6955646,0,0,0,0,0,0,0,0
194,54056,NOYACK,NOYACK,NA,0,0,NA,PSEG-LI,2015,NA,21410218.5938,41745.1988587,0,0,0,0,0,0,0,0
195,84228,EAST HILLS,EAST HILLS,NA,0,0,NA,PSEG-LI,2015,NA,61919.159877,1250.86134728,0,0,0,0,0,0,0,0
196,47636,MINEOLA,MINEOLA,NA,0,0,NA,PSEG-LI,2015,NA,4840258.96441,10651.4993244,0,0,0,0,0,0,0,0
197,84178,NORTH BAY SHORE,NORTH BAY SHORE,NA,0,0,NA,PSEG-LI,2015,NA,7691186.94687,14471.008603,0,0,0,0,0,0,0,0
198,84255,SADDLE ROCK ESTATES,SADDLE ROCK ESTATES,NA,0,0,NA,PSEG-LI,2015,NA,196195.987741,2111.2684139900002,0,0,0,0,0,0,0,0
199,68374,SOUND BEACH,SOUND BEACH,NA,0,0,NA,PSEG-LI,2015,NA,6992228.80404,11235.5073714,0,0,0,0,0,0,0,0
200,38539,JERICHO,JERICHO,NA,0,0,NA,PSEG-LI,2015,NA,11423321.3671,17344.1759423,0,0,0,0,0,0,0,0
201,13442,CENTERPORT,CENTERPORT,NA,0,0,NA,PSEG-LI,2015,NA,5716357.14699,19854.4572715,0,0,0,0,0,0,0,0
202,58497,PLANDOME MANOR,PLANDOME MANOR,NA,0,0,NA,PSEG-LI,2015,NA,1617029.95204,7746.14566807,0,0,0,0,0,0,0,0
203,52188,NORTH HAVEN,NORTH HAVEN,NA,0,0,NA,PSEG-LI,2015,NA,6983781.34349,11906.0586646,0,0,0,0,0,0,0,0
204,84181,BELLEROSE TERRACE,BELLEROSE TERRACE,NA,0,0,NA,PSEG-LI,2015,NA,318358.502068,2370.34008277,0,0,0,0,0,0,0,0
205,84187,PLAINEDGE,PLAINEDGE,NA,0,0,NA,PSEG-LI,2015,NA,3680838.25803,10046.7176413,0,0,0,0,0,0,0,0
206,84234,NEW CASSEL,NEW CASSEL,NA,0,0,NA,PSEG-LI,2015,NA,3795745.74746,8154.60766859,0,0,0,0,0,0,0,0
207,84154,ATLANTIC BEACH,ATLANTIC BEACH,NA,0,0,NA,PSEG-LI,2015,NA,1535140.14907,5832.37328796,0,0,0,0,0,0,0,0
209,63473,RONKONKOMA,RONKONKOMA,NA,0,0,NA,PSEG-LI,2015,NA,22007301.488,24421.6192376,0,0,0,0,0,0,0,0
210,84340,SAG HARBOR,SAG HARBOR,NA,0,0,NA,PSEG-LI,2015,NA,2446763.67324,12292.9336351,0,0,0,0,0,0,0,0
211,84335,NORTH VALLEY STREAM,NORTH VALLEY STREAM,NA,0,0,NA,PSEG-LI,2015,NA,4780835.52524,11637.530175,0,0,0,0,0,0,0,0
212,84325,SHINNECOCK INDIAN RES,SHINNECOCK INDIAN RES,NA,0,0,NA,PSEG-LI,2015,NA,3373080.9287,8471.24325273,0,0,0,0,0,0,0,0
213,84299,MALVERNE PARK OAKS,MALVERNE PARK OAKS,NA,0,0,NA,PSEG-LI,2015,NA,288564.170229,5306.76132429,0,0,0,0,0,0,0,0
214,55992,OYSTER BAY HAMLET,OYSTER BAY HAMLET,NA,0,0,NA,PSEG-LI,2015,NA,3293453.59456,14078.9532006,0,0,0,0,0,0,0,0
215,84280,HEWLETT NECK,HEWLETT NECK,NA,0,0,NA,PSEG-LI,2015,NA,556916.988071,3655.30861454,0,0,0,0,0,0,0,0
216,84214,SHELTER ISLAND,SHELTER ISLAND,NA,0,0,NA,PSEG-LI,2015,NA,17226970.7875,34131.912642,0,0,0,0,0,0,0,0
217,34374,HICKSVILLE,HICKSVILLE,NA,0,0,NA,PSEG-LI,2015,NA,17550610.5264,19234.7359526,0,0,0,0,0,0,0,0
218,54441,OCEANSIDE,OCEANSIDE,NA,0,0,NA,PSEG-LI,2015,NA,13078862.5752,24109.6001053,0,0,0,0,0,0,0,0
219,84232,EAST MEADOW,EAST MEADOW,NA,0,0,NA,PSEG-LI,2015,NA,12989075.9713,19539.5245865,0,0,0,0,0,0,0,0
221,84342,SMITHTOWN,SMITHTOWN,NA,0,0,NA,PSEG-LI,2015,NA,31368151.005,42559.5783562,0,0,0,0,0,0,0,0
222,37840,ISLANDIA,ISLANDIA,NA,0,0,NA,PSEG-LI,2015,NA,5817508.33552,12648.3197099,0,0,0,0,0,0,0,0
223,00000,FREEPORT,FREEPORT,NA,0,0,NA,PSEG-LI,2015,NA,17511854.9484,33191.138242,0,0,0,0,0,0,0,0
224,58755,PLUM ISLAND,PLUM ISLAND,NA,0,0,NA,PSEG-LI,2015,NA,3373215.1825,11927.6728751,0,0,0,0,0,0,0,0
225,84344,NORTH HILLS,NORTH HILLS,NA,0,0,NA,PSEG-LI,2015,NA,7172651.37773,17889.7322423,0,0,0,0,0,0,0,0
226,08323,BRIGHTWATERS,BRIGHTWATERS,NA,0,0,NA,PSEG-LI,2015,NA,2486746.85314,9963.08928666,0,0,0,0,0,0,0,0
227,63319,ROCKY POINT,ROCKY POINT,NA,0,0,NA,PSEG-LI,2015,NA,26907597.1797,24810.0355762,0,0,0,0,0,0,0,0
228,58475,PLANDOME,PLANDOME,NA,0,0,NA,PSEG-LI,2015,NA,1275945.32832,5663.90266817,0,0,0,0,0,0,0,0
229,39694,KINGS POINT,KINGS POINT,NA,0,0,NA,PSEG-LI,2015,NA,10466177.1926,21925.9805025,0,0,0,0,0,0,0,0
230,42279,LIDO BEACH,LIDO BEACH,NA,0,0,NA,PSEG-LI,2015,NA,4499706.06762,13919.1673934,0,0,0,0,0,0,0,0
231,22832,EAST QUOGUE,EAST QUOGUE,NA,0,0,NA,PSEG-LI,2015,NA,24050630.9924,27136.5579563,0,0,0,0,0,0,0,0
232,49825,NESCONSET,NESCONSET,NA,0,0,NA,PSEG-LI,2015,NA,9906172.07222,13169.4956093,0,0,0,0,0,0,0,0
91,84236,EAST SHOREHAM,EAST SHOREHAM,NA,0,0,NA,PSEG-LI,2015,NA,14194961.6255,21450.1606126,0,0,0,0,0,0,0,0
92,84268,HUNTINGTON,HUNTINGTON,NA,0,0,NA,PSEG-LI,2015,NA,19509357.9801,32687.2525307,0,0,0,0,0,0,0,0
93,12419,CARLE PLACE,CARLE PLACE,NA,0,0,NA,PSEG-LI,2015,NA,2515251.88465,6951.00790117,0,0,0,0,0,0,0,0
94,84300,MANHASSET,MANHASSET,NA,0,0,NA,PSEG-LI,2015,NA,6248863.82906,21160.0872888,0,0,0,0,0,0,0,0
95,84314,WHEATLEY HEIGHTS,WHEATLEY HEIGHTS,NA,0,0,NA,PSEG-LI,2015,NA,3354558.00125,9532.93023074,0,0,0,0,0,0,0,0
96,84274,NORTH NEW HYDE PARK,NORTH NEW HYDE PARK,NA,0,0,NA,PSEG-LI,2015,NA,5109995.89255,12395.0654626,0,0,0,0,0,0,0,0
97,80170,WESTHAMPTON,WESTHAMPTON,NA,0,0,NA,PSEG-LI,2015,NA,38305030.3271,31609.4666831,0,0,0,0,0,0,0,0
98,19466,CUTCHOGUE,CUTCHOGUE,NA,0,0,NA,PSEG-LI,2015,NA,21971471.7955,30287.7986371,0,0,0,0,0,0,0,0
99,41553,LAWRENCE,LAWRENCE,NA,0,0,NA,PSEG-LI,2015,NA,12025238.2424,14892.1747454,0.19823002815246582,0.22263659536838531,0,0.07119192183017731,0.13759811222553253,0.09144387394189835,0.27889949083328247,0
100,56660,PATCHOGUE,PATCHOGUE,NA,0,0,NA,PSEG-LI,2015,NA,6246417.01699,13892.6750539,0,0,0,0,0,0,0,0
101,84321,UPPER BROOKVILLE,UPPER BROOKVILLE,NA,0,0,NA,PSEG-LI,2015,NA,11138019.206,21752.5579249,0,0,0,0,0,0,0,0
233,84205,COMMACK,COMMACK,NA,0,0,NA,PSEG-LI,2015,NA,9601812.18513,13979.8253747,0,0,0,0,0,0,0,0
234,69452,SOUTHOLD,SOUTHOLD,NA,0,0,NA,PSEG-LI,2015,NA,29020623.8838,33238.2994787,0,0,0,0,0,0,0,0
235,69023,SOUTH FLORAL PARK,SOUTH FLORAL PARK,NA,0,0,NA,PSEG-LI,2015,NA,262816.071375,1978.68912564,0,0,0,0,0,0,0,0
236,84244,FORT SALONGA,FORT SALONGA,NA,0,0,NA,PSEG-LI,2015,NA,14440838.4239,20649.3002088,0,0,0,0,0,0,0,0
237,77772,WADING RIVER,WADING RIVER,NA,0,0,NA,PSEG-LI,2015,NA,25933134.2365,25643.9386342,0,0,0,0,0,0,0,0
238,51517,NORTH BELLMORE,NORTH BELLMORE,NA,0,0,NA,PSEG-LI,2015,NA,6810647.90811,11295.3417465,0,0,0,0,0,0,0,0
239,84315,NORTHVILLE,NORTHVILLE,NA,0,0,NA,PSEG-LI,2015,NA,19790348.6931,20312.8585153,0,0,0,0,0,0,0,0
240,84281,HOLBROOK,HOLBROOK,NA,0,0,NA,PSEG-LI,2015,NA,2878885.7924,7375.66505948,0,0,0,0,0,0,0,0
241,84270,HAUPPAUGE,HAUPPAUGE,NA,0,0,NA,PSEG-LI,2015,NA,13075569.4866,21385.0429562,0,0,0,0,0,0,0,0
242,55321,ORIENT,ORIENT,NA,0,0,NA,PSEG-LI,2015,NA,13920057.3884,36885.1501822,0,0,0,0,0,0,0,0
243,84297,NORTH LYNBROOK,NORTH LYNBROOK,NA,0,0,NA,PSEG-LI,2015,NA,215357.206716,2464.0265586,0,0,0,0,0,0,0,0
244,84295,NORTH LINDENHURST,NORTH LINDENHURST,NA,0,0,NA,PSEG-LI,2015,NA,4965472.02609,9628.81695449,0,0,0,0,0,0,0,0
245,33139,HEMPSTEAD VILLAGE,HEMPSTEAD VILLAGE,NA,0,0,NA,PSEG-LI,2015,NA,9538471.85053,16108.7368614,0,0,0,0,0,0,0,0
246,48450,MORICHES,MORICHES,NA,0,0,NA,PSEG-LI,2015,NA,5159800.6329,12405.450724,0,0,0,0,0,0,0,0
247,72554,SYOSSET,SYOSSET,NA,0,0,NA,PSEG-LI,2015,NA,12956382.9443,24326.0613864,0,0,0,0,0,0,0,0
248,84235,SHOREHAM,SHOREHAM,NA,0,0,NA,PSEG-LI,2015,NA,1173537.1729,5619.74795649,0,0,0,0,0,0,0,0
249,84197,CALVERTON,CALVERTON,NA,0,0,NA,PSEG-LI,2015,NA,62095385.9194,41040.9879959,0,0,0,0,0,0,0,0
1341,07003,Blooming Grove town,Blooming Grove,NA,12915,180606,NA,ORU,2016,NA,72665504.9914,64459.703838,0,0,0,0,0,0,0,0
1362,47999,Monroe town,Monroe,NA,9531,215477,NA,ORU,2016,NA,41920961.0407,65590.4494498,0,0,0,0,0,0,0,0
1352,82755,Woodbury town,Woodbury,NA,9526,190067,NA,ORU,2016,NA,84317846.5619,57906.9535317,0,0,0,0,0,0,0,0
317,ROC01,Rochester City,Rochester,NA,210565,178021,NA,RGE,2016,NA,95054642.9287,106530.415367,0,0,0,0,0,0,0,0
2460,C410Q,Borden,Borden,NA,35000,31318,NA,ConEd,2016,NA,3978215.72857,9545.86324764,0.05610402300953865,0.07315676659345627,0.013229879550635815,0.06102394312620163,0.3027220666408539,0.16063304245471954,0.29817110300064087,0.03495917469263077
2462,C411Q,Sunnyside,Sunnyside,NA,65000,41124,NA,ConEd,2016,NA,5178900.93535,12534.5831592,0.13686814904212952,0.2049822360277176,2.381237572990358e-4,0,0.2707037627696991,0.15808583796024323,0.21125511825084686,0.01786673255264759
2461,68610,South Blooming Grove,South Blooming Grove,NA,3234,65744,NA,ORU,2016,NA,12321525.7308,20038.8836821,0,0,0,0,0,0,0,0
102,84285,HUNTINGTON STATION,HUNTINGTON STATION,NA,0,0,NA,PSEG-LI,2015,NA,14182215.1607,15746.7916945,0,0,0,0,0,0,0,0
103,84250,GLENWOOD LANDING,GLENWOOD LANDING,NA,0,0,NA,PSEG-LI,2015,NA,2937593.05563,9518.26587907,0,0,0,0,0,0,0,0
104,84231,SALISBURY,SALISBURY,NA,0,0,NA,PSEG-LI,2015,NA,8005837.72381,12206.5229886,0,0,0,0,0,0,0,0
105,84323,POQUOTT,POQUOTT,NA,0,0,NA,PSEG-LI,2015,NA,1149529.58065,5315.30511604,0,0,0,0,0,0,0,0
106,84229,MASSAPEQUA,MASSAPEQUA,NA,0,0,NA,PSEG-LI,2015,NA,9498640.64747,19092.243274,0,0,0,0,0,0,0,0
107,84261,THOMASTON,THOMASTON,NA,0,0,NA,PSEG-LI,2015,NA,1061816.33106,7093.25242362,0,0,0,0,0,0,0,0
108,84198,CAPTREE,CAPTREE,NA,0,0,NA,PSEG-LI,2015,NA,2090952.09564,6797.24570646,0,0,0,0,0,0,0,0
109,80225,WEST HEMPSTEAD,WEST HEMPSTEAD,NA,0,0,NA,PSEG-LI,2015,NA,7189644.05062,12276.1627476,0,0,0,0,0,0,0,0
110,84318,RIDGE,RIDGE,NA,0,0,NA,PSEG-LI,2015,NA,34369102.6931,34105.4484329,0,0,0,0,0,0,0,0
111,84286,SOUTH HUNTINGTON,SOUTH HUNTINGTON,NA,0,0,NA,PSEG-LI,2015,NA,8824981.91301,13051.7058194,0,0,0,0,0,0,0,0
112,84164,BALDWIN,BALDWIN,NA,0,0,NA,PSEG-LI,2015,NA,7711603.14263,16839.6239359,0,0,0,0,0,0,0,0
113,84301,PLANDOME HEIGHTS,PLANDOME HEIGHTS,NA,0,0,NA,PSEG-LI,2015,NA,480296.393507,3676.41531392,0,0,0,0,0,0,0,0
114,84324,SHINNECOCK HILLS,SHINNECOCK HILLS,NA,0,0,NA,PSEG-LI,2015,NA,20666773.1327,40532.8662923,0,0,0,0,0,0,0,0
250,84347,OLD WESTBURY,OLD WESTBURY,NA,0,0,NA,PSEG-LI,2015,NA,14457946.5713,16804.3219668,0,0,0,0,0,0,0,0
251,66058,SEAFORD,SEAFORD,NA,0,0,NA,PSEG-LI,2015,NA,6599990.39138,17255.1350066,0,0,0,0,0,0,0,0
252,25417,FARMINGVILLE,FARMINGVILLE,NA,0,0,NA,PSEG-LI,2015,NA,11721830.8233,20310.3081076,0,0,0,0,0,0,0,0
253,84256,HARBOR HILLS,HARBOR HILLS,NA,0,0,NA,PSEG-LI,2015,NA,316651.677745,2566.21733027,0,0,0,0,0,0,0,0
254,84279,HEWLETT HARBOR,HEWLETT HARBOR,NA,0,0,NA,PSEG-LI,2015,NA,2136883.27023,6805.8776457,0,0,0,0,0,0,0,0
255,56968,PECONIC,PECONIC,NA,0,0,NA,PSEG-LI,2015,NA,12877395.5412,22490.3934613,0,0,0,0,0,0,0,0
256,40530,LAKE GROVE,LAKE GROVE,NA,0,0,NA,PSEG-LI,2015,NA,7645159.25864,15159.3474026,0,0,0,0,0,0,0,0
257,84275,NEW HYDE PARK,NEW HYDE PARK,NA,0,0,NA,PSEG-LI,2015,NA,1175663.33511,5110.95329881,0,0,0,0,0,0,0,0
258,51286,NISSEQUOGUE,NISSEQUOGUE,NA,0,0,NA,PSEG-LI,2015,NA,11197197.8216,25863.6892881,0,0,0,0,0,0,0,0
2464,56825,Pawling town,Pawling,NA,8463,0,NA,NYSEG,2016,NA,111414637.954,52479.799449,0,0,0,0,0,0,0,0
1317,56814,Pawling village,Pawling,NA,2341,30039,NA,NYSEG,2016,NA,5092221.40665,9007.76625025,0,0,0,0,0,0,0,0
115,84171,BAXTER ESTATES,BAXTER ESTATES,NA,0,0,NA,PSEG-LI,2015,NA,432553.572967,3070.98555564,0,0,0,0,0,0,0,0
