id,nameCol,nameAlt,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
nta,East Flushing,QN0705,0.2133527249097824,0.16926778852939606,0.001201825332827866,0,0.21848155558109283,0.12150656431913376,0.27618956565856934,0
nta,Queensboro Hill,QN0706,0.20917098224163055,0.19616319239139557,0.002519540721550584,0,0.17827369272708893,0.1635248214006424,0.2503477931022644,0
nta,Flushing-Willets Point,QN0707,0.1262872964143753,0.06064019352197647,0.0037841000594198704,0.024766718968749046,0.2885287404060364,0.16183139383792877,0.3287351429462433,0.005426360294222832
nta,Fort Totten,QN0761,0.2571101188659668,0.3504908084869385,0.011987605132162571,0.04312429949641228,0.06653089821338654,0.07508715987205505,0.19566914439201355,0
nta,Kissena Park,QN0791,0.4550888240337372,0.4295251965522766,0.01659226045012474,0.030667489394545555,7.374630658887327e-4,0.024058135226368904,0.04333065077662468,0
nta,Kew Gardens Hills,QN0801,0.24868068099021912,0.15548008680343628,0.0018682524096220732,0,0.22975729405879974,0.12944090366363525,0.23477274179458618,0
nta,Pomonok-Electchester-Hillcrest,QN0802,0.24544911086559296,0.12684428691864014,6.614367594011128e-4,0,0.2107313871383667,0.13109256327152252,0.2852211892604828,0
nta,Fresh Meadows-Utopia,QN0803,0.30660825967788696,0.15339963138103485,3.6564681795425713e-4,0,0.18426162004470825,0.13151851296424866,0.22384630143642426,0
nta,Jamaica Estates-Holliswood,QN0804,0.3708764314651489,0.1592702865600586,4.280708380974829e-4,0,0.1622314304113388,0.1222052127122879,0.18498851358890533,0
nta,Jamaica Hills-Briarwood,QN0805,0.22298678755760193,0.09188076108694077,9.263918618671596e-4,0.002025273395702243,0.2258022129535675,0.16109220683574677,0.2952863872051239,0
nta,Mount Hebron & Cedar Grove Cemeteries,QN0871,0.16261956095695496,0.6938039660453796,0,0,0.0016663208371028304,0.08079246431589127,0.06111772730946541,0
nta,Cunningham Park,QN0891,0.6551485061645508,0.18280021846294403,0.015629665926098824,5.190135561861098e-5,0.001624032505787909,0.09322647005319595,0.05151921510696411,0
nta,Kew Gardens,QN0901,0.31890007853507996,0.13708864152431488,0.005149384029209614,5.017536459490657e-4,0.186353862285614,0.13658498227596283,0.2029198706150055,0.01250140368938446
nta,Richmond Hill,QN0902,0.1644994467496872,0.05415317788720131,8.037747466005385e-5,0,0.2848440408706665,0.12393033504486084,0.3244282007217407,0.0480644553899765
nta,South Richmond Hill,QN0903,0.1312611699104309,0.04079458862543106,0.0014539154944941401,0,0.30023571848869324,0.15254777669906616,0.3737068176269531,0
nta,Ozone Park (North),QN0904,0.1385703980922699,0.034206658601760864,0,0,0.30276015400886536,0.16080079972743988,0.3571455180644989,0.0065164403058588505
nta,Woodhaven,QN0905,0.2030058056116104,0.043204374611377716,0,0,0.3086645007133484,0.12581008672714233,0.3115728795528412,0.0077424016781151295
nta,South Ozone Park,QN1001,0.14564423263072968,0.0971161350607872,4.967625136487186e-4,6.331779877655208e-4,0.22741420567035675,0.15130843222141266,0.373807817697525,0.0035792221315205097
nta,Ozone Park,QN1002,0.18203794956207275,0.10676750540733337,0.0040253582410514355,0,0.2273024320602417,0.14417074620723724,0.31739652156829834,0.018299458548426628
nta,Howard Beach-Lindenwood,QN1003,0.14192570745944977,0.18102680146694183,0.011897653341293335,0.010293315164744854,0.1777910441160202,0.16084550321102142,0.3111823797225952,0.005037631839513779
nta,Spring Creek Park,QN1091,0.11733247339725494,0.7721801996231079,0.038821473717689514,0.02366473525762558,0,0.030946550890803337,0.017054498195648193,0
nta,Auburndale,QN1101,0.22330352663993835,0.15318435430526733,0.0011282869381830096,0,0.208443284034729,0.15508252382278442,0.2568562924861908,0.0020017209462821484
nta,Bayside,QN1102,0.2789934575557709,0.1786695271730423,0.0013033540453761816,0.007526130881160498,0.18362176418304443,0.13503548502922058,0.21231377124786377,0.0025364342145621777
nta,Douglaston-Little Neck,QN1103,0.3345589339733124,0.22586657106876373,0.0030450373888015747,0.005951159633696079,0.1497032344341278,0.11363591253757477,0.164887472987175,0.0023516924120485783
nta,Oakland Gardens-Hollis Hills,QN1104,0.34758272767066956,0.17153599858283997,5.7575722166802734e-5,1.3687480304724886e-6,0.1717422604560852,0.12368934601545334,0.18539077043533325,0
nta,Alley Pond Park,QN1191,0.612561047077179,0.24353957176208496,0.004888078663498163,0.01549522951245308,0.001615693443454802,0.08295778185129166,0.03792674466967583,0.0010158802615478635
nta,Jamaica,QN1201,0.09779360145330429,0.048949066549539566,8.620348526164889e-4,0,0.30810678005218506,0.15101461112499237,0.3368510901927948,0.05642281845211983
nta,South Jamaica,QN1202,0.1928550899028778,0.11132702976465225,9.360086405649781e-4,0,0.22801263630390167,0.14753256738185883,0.3120530843734741,0.0072835637256503105
nta,Baisley Park,QN1203,0.21587710082530975,0.1359850913286209,7.748605567030609e-4,0.02412566915154457,0.19342172145843506,0.1430056393146515,0.2798592150211334,0.006950716953724623
nta,Springfield Gardens (North)-Rochdale Village,QN1204,0.2382631152868271,0.17677924036979675,0.005598737858235836,0,0.1803390085697174,0.11898133903741837,0.2740497291088104,0.0059888637624681
nta,St. Albans,QN1205,0.20427347719669342,0.17607875168323517,0.0024667801335453987,3.0471201171167195e-4,0.19788983464241028,0.1420002281665802,0.2689880132675171,0.007998171262443066
nta,Hollis,QN1206,0.18495093286037445,0.13810111582279205,0.0021096051204949617,0,0.22997121512889862,0.1439773589372635,0.2882896661758423,0.012600130401551723
nta,Glen Oaks-Floral Park-New Hyde Park,QN1301,0.2476440966129303,0.23757709562778473,0.002843766938894987,7.551660382887349e-5,0.17582064867019653,0.12132930755615234,0.2147095501422882,0
nta,Bellerose,QN1302,0.2735632359981537,0.19883254170417786,0.005672072991728783,4.921250365441665e-5,0.15797801315784454,0.14144134521484375,0.22246360778808594,0
nta,Queens Village,QN1303,0.18645678460597992,0.14090009033679962,2.3102491104509681e-4,8.685686907483614e-7,0.2133648544549942,0.15765491127967834,0.2938244938850403,0.007566977757960558
nta,Cambria Heights,QN1304,0.19228214025497437,0.19842180609703064,8.736084564588964e-4,4.798259396920912e-6,0.18465664982795715,0.16680964827537537,0.25695136189460754,0
nta,Laurelton,QN1305,0.18754728138446808,0.17329096794128418,1.044097516569309e-4,0,0.20367032289505005,0.146224245429039,0.2822594940662384,0.006903285160660744
nta,Springfield Gardens (South)-Brookville,QN1306,0.1786607801914215,0.2665822505950928,0.0034360813442617655,0.02413357049226761,0.1407500058412552,0.15891773998737335,0.22531254589557648,0.0022069981787353754
